date,product,sales,inventory,weather_score,event_flag,price
2025-02-17 11:14:36.952884,Coffee,38,92,1.09,0,2.3514398435527966
2025-02-17 11:14:36.952884,Bananas,86,193,1.09,0,2.9488409228749526
2025-02-17 11:14:36.952884,Yogurt,35,67,1.09,0,2.417394579542488
2025-02-17 11:14:36.952884,Cereal,39,64,1.09,0,3.5323210134848426
2025-02-18 11:14:36.952884,Milk,114,177,1.1,0,3.1473569848368568
2025-02-18 11:14:36.952884,Bread,94,209,1.1,0,2.2639411483195646
2025-02-18 11:14:36.952884,Eggs,57,129,1.1,0,2.454895047613172
2025-02-18 11:14:36.952884,Coffee,29,86,1.1,0,2.563889694241794
2025-02-18 11:14:36.952884,Bananas,80,161,1.1,0,3.2755246207906623
2025-02-18 11:14:36.952884,Yogurt,55,119,1.1,0,3.2988960331635875
2025-02-18 11:14:36.952884,Cereal,38,63,1.1,0,3.6152979638877794
2025-02-19 11:14:36.952884,Milk,102,175,1.1,0,2.290730871814061
2025-02-19 11:14:36.952884,Bread,95,281,1.1,0,2.1420789364176467
2025-02-19 11:14:36.952884,Eggs,56,117,1.1,0,2.9283000385827567
2025-02-19 11:14:36.952884,Coffee,34,99,1.1,0,2.791840112350161
2025-02-19 11:14:36.952884,Bananas,81,126,1.1,0,2.287520687974435
2025-02-19 11:14:36.952884,Yogurt,57,134,1.1,0,3.876484914827811
2025-02-19 11:14:36.952884,Cereal,38,69,1.1,0,2.002932417784752
2025-02-20 11:14:36.952884,Milk,126,363,1.11,0,3.6316653827543015
2025-02-20 11:14:36.952884,Bread,80,180,1.11,0,2.660829361987882
2025-02-20 11:14:36.952884,Eggs,73,137,1.11,0,2.7625701153719175
2025-02-20 11:14:36.952884,Coffee,36,76,1.11,0,2.792875905709693
2025-02-20 11:14:36.952884,Bananas,84,172,1.11,0,3.351949667901681
2025-02-20 11:14:36.952884,Yogurt,53,136,1.11,0,2.0112608467319895
2025-02-20 11:14:36.952884,Cereal,45,90,1.11,0,2.6746135874591874
2025-02-21 11:14:36.952884,Milk,138,275,1.11,0,1.8455802169633428
2025-02-21 11:14:36.952884,Bread,77,161,1.11,0,3.949786081955951
2025-02-21 11:14:36.952884,Eggs,66,141,1.11,0,1.6775614191233166
2025-02-21 11:14:36.952884,Coffee,27,60,1.11,0,3.255410821620781
2025-02-21 11:14:36.952884,Bananas,92,177,1.11,0,1.7156229282599122
2025-02-21 11:14:36.952884,Yogurt,49,142,1.11,0,2.4454908738205474
2025-02-21 11:14:36.952884,Cereal,49,97,1.11,0,3.290411345444028
2025-02-22 11:14:36.952884,Milk,162,275,1.12,0,2.228234368013763
2025-02-22 11:14:36.952884,Bread,129,236,1.12,0,3.293508888513026
2025-02-22 11:14:36.952884,Eggs,70,204,1.12,0,2.8194305226721923
2025-02-22 11:14:36.952884,Coffee,26,51,1.12,0,2.6891375773122927
2025-02-22 11:14:36.952884,Bananas,131,314,1.12,0,3.9649789304266485
2025-02-22 11:14:36.952884,Yogurt,55,136,1.12,0,3.7376668073405352
2025-02-22 11:14:36.952884,Cereal,52,108,1.12,0,3.9044061958636718
2025-02-23 11:14:36.952884,Milk,195,500,1.12,0,3.876480032689846
2025-02-23 11:14:36.952884,Bread,96,179,1.12,0,3.3653274455966056
2025-02-23 11:14:36.952884,Eggs,54,143,1.12,0,2.8805557004346163
2025-02-23 11:14:36.952884,Coffee,39,97,1.12,0,2.3072526714447523
2025-02-23 11:14:36.952884,Bananas,135,284,1.12,0,1.9959313496192532
2025-02-23 11:14:36.952884,Yogurt,53,155,1.12,0,2.7786688501065435
2025-02-23 11:14:36.952884,Cereal,41,83,1.12,0,2.5179107461678125
2025-02-24 11:14:36.952884,Milk,147,310,1.12,0,2.8604502898548843
2025-02-24 11:14:36.952884,Bread,85,144,1.12,0,2.7401886962513275
2025-02-24 11:14:36.952884,Eggs,91,159,1.12,0,1.8153394657394128
2025-02-24 11:14:36.952884,Coffee,36,89,1.12,0,2.5044841758334093
2025-02-24 11:14:36.952884,Bananas,88,251,1.12,0,3.0948262239491635
2025-02-24 11:14:36.952884,Yogurt,44,129,1.12,0,3.5511532253957876
2025-02-24 11:14:36.952884,Cereal,49,136,1.12,0,1.9304856685643856
2025-02-25 11:14:36.952884,Milk,102,194,1.13,0,3.63852040526072
2025-02-25 11:14:36.952884,Bread,75,116,1.13,0,1.6902499724519358
2025-02-25 11:14:36.952884,Eggs,54,99,1.13,0,3.49485797313325
2025-02-25 11:14:36.952884,Coffee,31,72,1.13,0,1.51442665323242
2025-02-25 11:14:36.952884,Bananas,57,95,1.13,0,3.190354471503643
2025-02-25 11:14:36.952884,Yogurt,38,97,1.13,0,3.302233047630244
2025-02-25 11:14:36.952884,Cereal,46,134,1.13,0,2.6073428043360902
2025-02-26 11:14:36.952884,Milk,152,364,1.13,0,2.6908457337359155
2025-02-26 11:14:36.952884,Bread,115,309,1.13,0,2.957546618610341
2025-02-26 11:14:36.952884,Eggs,62,177,1.13,0,3.8549786172096794
2025-02-26 11:14:36.952884,Coffee,34,52,1.13,0,2.3235416434361076
2025-02-26 11:14:36.952884,Bananas,72,165,1.13,0,3.776987326274872
2025-02-26 11:14:36.952884,Yogurt,51,117,1.13,0,2.1659441035750597
2025-02-26 11:14:36.952884,Cereal,36,102,1.13,0,3.8184160236538838
2025-02-27 11:14:36.952884,Milk,136,282,1.14,0,3.3420420795742505
2025-02-27 11:14:36.952884,Bread,86,190,1.14,0,1.8064578912679574
2025-02-27 11:14:36.952884,Eggs,62,161,1.14,0,2.4179345360782305
2025-02-27 11:14:36.952884,Coffee,39,59,1.14,0,1.7513258967295897
2025-02-27 11:14:36.952884,Bananas,105,210,1.14,0,3.238721147944126
2025-02-27 11:14:36.952884,Yogurt,49,124,1.14,0,3.2598397683195772
2025-02-27 11:14:36.952884,Cereal,47,104,1.14,0,2.6256629837415955
2025-02-28 11:14:36.952884,Milk,120,215,1.14,0,2.269137718390841
2025-02-28 11:14:36.952884,Bread,91,170,1.14,0,2.260388136213663
2025-02-28 11:14:36.952884,Eggs,59,156,1.14,0,2.3180529579036344
2025-02-28 11:14:36.952884,Coffee,32,85,1.14,0,1.8242656449750672
2025-02-28 11:14:36.952884,Bananas,75,163,1.14,0,2.767325290192986
2025-02-28 11:14:36.952884,Yogurt,57,154,1.14,0,1.6118785848155954
2025-02-28 11:14:36.952884,Cereal,51,99,1.14,0,2.2003352969384493
2025-03-01 11:14:36.952884,Milk,152,298,1.14,0,2.804711154818696
2025-03-01 11:14:36.952884,Bread,115,286,1.14,0,2.452751284029535
2025-03-01 11:14:36.952884,Eggs,67,129,1.14,0,2.8529701396425606
2025-03-01 11:14:36.952884,Coffee,48,73,1.14,0,1.6994728090850009
2025-03-01 11:14:36.952884,Bananas,115,296,1.14,0,1.7203164237513944
2025-03-01 11:14:36.952884,Yogurt,58,160,1.14,0,3.3307519265204526
2025-03-01 11:14:36.952884,Cereal,56,117,1.14,0,2.0537526271346316
2025-03-02 11:14:36.952884,Milk,174,394,1.15,0,2.8721043889836846
2025-03-02 11:14:36.952884,Bread,177,517,1.15,0,3.7556140577405785
2025-03-02 11:14:36.952884,Eggs,95,267,1.15,0,3.503542027271568
2025-03-02 11:14:36.952884,Coffee,40,110,1.15,0,2.7629142788068313
2025-03-02 11:14:36.952884,Bananas,78,204,1.15,0,1.8473997631222905
2025-03-02 11:14:36.952884,Yogurt,67,117,1.15,0,2.378389836637317
2025-03-02 11:14:36.952884,Cereal,41,77,1.15,0,2.3746542355561964
2025-03-03 11:14:36.952884,Milk,109,254,1.15,0,1.7498296926360242
2025-03-03 11:14:36.952884,Bread,113,305,1.15,0,2.424721564120312
2025-03-03 11:14:36.952884,Eggs,79,143,1.15,0,3.7116874623833747
2025-03-03 11:14:36.952884,Coffee,41,99,1.15,0,2.5718128543787038
2025-03-03 11:14:36.952884,Bananas,75,150,1.15,0,3.524185645220183
2025-03-03 11:14:36.952884,Yogurt,57,144,1.15,0,3.414460731789311
2025-03-03 11:14:36.952884,Cereal,55,114,1.15,0,2.028157292345491
2025-03-04 11:14:36.952884,Milk,117,286,1.15,0,3.9400348139969856
2025-03-04 11:14:36.952884,Bread,88,220,1.15,0,2.8537657053062198
2025-03-04 11:14:36.952884,Eggs,47,129,1.15,0,3.4043567661737897
2025-03-04 11:14:36.952884,Coffee,40,99,1.15,0,3.6407128201169057
2025-03-04 11:14:36.952884,Bananas,90,150,1.15,0,2.369344588898289
2025-03-04 11:14:36.952884,Yogurt,50,80,1.15,0,3.4702973498630474
2025-03-04 11:14:36.952884,Cereal,46,126,1.15,0,1.9066305454747514
2025-03-05 11:14:36.952884,Milk,135,307,1.16,0,3.5756254819534625
2025-03-05 11:14:36.952884,Bread,106,225,1.16,0,1.984984890558493
2025-03-05 11:14:36.952884,Eggs,66,151,1.16,0,3.513952066103084
2025-03-05 11:14:36.952884,Coffee,27,72,1.16,0,2.9534163930114374
2025-03-05 11:14:36.952884,Bananas,77,121,1.16,0,3.6840845565867504
2025-03-05 11:14:36.952884,Yogurt,56,90,1.16,0,2.1167210743599933
2025-03-05 11:14:36.952884,Cereal,38,106,1.16,0,2.244949486655674
2025-03-06 11:14:36.952884,Milk,159,241,1.16,0,2.25163910140186
2025-03-06 11:14:36.952884,Bread,68,156,1.16,0,3.6914952970875468
2025-03-06 11:14:36.952884,Eggs,78,223,1.16,0,2.16493516163528
2025-03-06 11:14:36.952884,Coffee,50,146,1.16,0,3.9965432979109616
2025-03-06 11:14:36.952884,Bananas,63,116,1.16,0,3.3174496783645386
2025-03-06 11:14:36.952884,Yogurt,52,116,1.16,0,1.5564242414336067
2025-03-06 11:14:36.952884,Cereal,42,106,1.16,0,2.235008471487383
2025-03-07 11:14:36.952884,Milk,93,162,1.16,0,2.517934346497188
2025-03-07 11:14:36.952884,Bread,102,188,1.16,0,2.83700244229792
2025-03-07 11:14:36.952884,Eggs,67,116,1.16,0,3.1774367737144624
2025-03-07 11:14:36.952884,Coffee,29,76,1.16,0,1.7759855856248343
2025-03-07 11:14:36.952884,Bananas,76,182,1.16,0,2.1610107448241136
2025-03-07 11:14:36.952884,Yogurt,52,119,1.16,0,2.793652523460728
2025-03-07 11:14:36.952884,Cereal,44,104,1.16,0,2.5041328144109505
2025-03-08 11:14:36.952884,Milk,186,543,1.17,0,3.442964773599024
2025-03-08 11:14:36.952884,Bread,148,317,1.17,0,3.571667858833985
2025-03-08 11:14:36.952884,Eggs,74,202,1.17,0,1.972175466907136
2025-03-08 11:14:36.952884,Coffee,34,66,1.17,0,2.240870192201452
2025-03-08 11:14:36.952884,Bananas,124,320,1.17,0,2.0745651044813402
2025-03-08 11:14:36.952884,Yogurt,55,121,1.17,0,1.611425101781577
2025-03-08 11:14:36.952884,Cereal,38,112,1.17,0,3.2901576335488953
2025-03-09 11:14:36.952884,Milk,137,297,1.17,0,3.0656120569075824
2025-03-09 11:14:36.952884,Bread,110,189,1.17,0,1.9723245344123808
2025-03-09 11:14:36.952884,Eggs,75,155,1.17,0,3.6781796273752927
2025-03-09 11:14:36.952884,Coffee,45,112,1.17,0,2.3542796983542207
2025-03-09 11:14:36.952884,Bananas,106,288,1.17,0,3.886594130016171
2025-03-09 11:14:36.952884,Yogurt,76,219,1.17,0,3.773162608638352
2025-03-09 11:14:36.952884,Cereal,32,70,1.17,0,3.224740008283402
2025-03-10 11:14:36.952884,Milk,132,373,1.17,0,2.017465757500299
2025-03-10 11:14:36.952884,Bread,87,145,1.17,0,2.22805829644569
2025-03-10 11:14:36.952884,Eggs,64,154,1.17,0,3.5108008152429315
2025-03-10 11:14:36.952884,Coffee,39,58,1.17,0,1.9657919412963338
2025-03-10 11:14:36.952884,Bananas,97,160,1.17,0,2.408311188922525
2025-03-10 11:14:36.952884,Yogurt,48,97,1.17,0,1.9479491865633065
2025-03-10 11:14:36.952884,Cereal,44,108,1.17,0,2.66068092331085
2025-03-11 11:14:36.952884,Milk,75,220,1.17,0,2.036837812803908
2025-03-11 11:14:36.952884,Bread,93,211,1.17,0,3.34004342091334
2025-03-11 11:14:36.952884,Eggs,75,155,1.17,0,2.659189514432945
2025-03-11 11:14:36.952884,Coffee,38,62,1.17,0,3.0224977776298214
2025-03-11 11:14:36.952884,Bananas,76,176,1.17,0,2.8307756584497765
2025-03-11 11:14:36.952884,Yogurt,49,79,1.17,0,3.245538633736182
2025-03-11 11:14:36.952884,Cereal,36,79,1.17,0,3.3008072911964
2025-03-12 11:14:36.952884,Milk,138,316,1.18,0,2.4887226904589257
2025-03-12 11:14:36.952884,Bread,110,319,1.18,0,3.1793621011937088
2025-03-12 11:14:36.952884,Eggs,51,82,1.18,0,2.6517124337053346
2025-03-12 11:14:36.952884,Coffee,43,91,1.18,0,2.60213778175629
2025-03-12 11:14:36.952884,Bananas,81,198,1.18,0,3.4361935481899586
2025-03-12 11:14:36.952884,Yogurt,53,94,1.18,0,2.364873794658007
2025-03-12 11:14:36.952884,Cereal,41,82,1.18,0,2.672650850552884
2025-03-13 11:14:36.952884,Milk,115,197,1.18,0,1.5835949639027442
2025-03-13 11:14:36.952884,Bread,91,200,1.18,0,3.8861192371324713
2025-03-13 11:14:36.952884,Eggs,75,185,1.18,0,3.566819120990705
2025-03-13 11:14:36.952884,Coffee,45,74,1.18,0,2.7618858089138545
2025-03-13 11:14:36.952884,Bananas,96,263,1.18,0,1.6806792725283788
2025-03-13 11:14:36.952884,Yogurt,66,167,1.18,0,2.8350693259617943
2025-03-13 11:14:36.952884,Cereal,34,82,1.18,0,3.727488436610662
2025-03-14 11:14:36.952884,Milk,107,240,1.18,0,3.5618079101923
2025-03-14 11:14:36.952884,Bread,83,132,1.18,0,1.6283359283091938
2025-03-14 11:14:36.952884,Eggs,65,134,1.18,0,2.343094377089605
2025-03-14 11:14:36.952884,Coffee,43,67,1.18,0,2.0528081572225374
2025-03-14 11:14:36.952884,Bananas,98,187,1.18,0,2.8690299603570235
2025-03-14 11:14:36.952884,Yogurt,50,101,1.18,0,3.477510185163518
2025-03-14 11:14:36.952884,Cereal,36,81,1.18,0,1.8196243424836676
2025-03-15 11:14:36.952884,Milk,152,287,1.18,0,2.4387465550518
2025-03-15 11:14:36.952884,Bread,165,370,1.18,0,2.3577887910425237
2025-03-15 11:14:36.952884,Eggs,74,113,1.18,0,3.431244615240785
2025-03-15 11:14:36.952884,Coffee,33,57,1.18,0,1.6097615340765932
2025-03-15 11:14:36.952884,Bananas,128,348,1.18,0,2.7337729566515
2025-03-15 11:14:36.952884,Yogurt,67,121,1.18,0,3.343069193124567
2025-03-15 11:14:36.952884,Cereal,41,117,1.18,0,1.7609286452070725
2025-03-16 11:14:36.952884,Milk,190,565,1.18,0,3.6506195274436615
2025-03-16 11:14:36.952884,Bread,143,369,1.18,0,1.9761424925751148
2025-03-16 11:14:36.952884,Eggs,83,179,1.18,0,1.6787575608290883
2025-03-16 11:14:36.952884,Coffee,51,106,1.18,0,2.3257354386703355
2025-03-16 11:14:36.952884,Bananas,98,234,1.18,0,3.6805113224972374
2025-03-16 11:14:36.952884,Yogurt,60,104,1.18,0,3.238385626829674
2025-03-16 11:14:36.952884,Cereal,45,74,1.18,0,3.1620193964506114
2025-03-17 11:14:36.952884,Milk,112,325,1.19,0,1.5463114418648898
2025-03-17 11:14:36.952884,Bread,87,187,1.19,0,1.5540674811544846
2025-03-17 11:14:36.952884,Eggs,70,138,1.19,0,1.8304044438125593
2025-03-17 11:14:36.952884,Coffee,17,35,1.19,0,3.180657349831415
2025-03-17 11:14:36.952884,Bananas,89,212,1.19,0,2.001540927811632
2025-03-17 11:14:36.952884,Yogurt,65,125,1.19,0,1.904739025130896
2025-03-17 11:14:36.952884,Cereal,39,88,1.19,0,2.9067218894768234
2025-03-18 11:14:36.952884,Milk,116,338,1.19,0,1.9889266177538076
2025-03-18 11:14:36.952884,Bread,113,264,1.19,0,2.1375091312526893
2025-03-18 11:14:36.952884,Eggs,73,138,1.19,0,1.5981326326774998
2025-03-18 11:14:36.952884,Coffee,44,69,1.19,0,2.0482382062620768
2025-03-18 11:14:36.952884,Bananas,76,194,1.19,0,3.4566289070571914
2025-03-18 11:14:36.952884,Yogurt,68,141,1.19,0,1.8997831125603188
2025-03-18 11:14:36.952884,Cereal,42,88,1.19,0,2.949919550507857
2025-03-19 11:14:36.952884,Milk,90,203,1.19,0,1.559938618441329
2025-03-19 11:14:36.952884,Bread,98,193,1.19,0,3.5496703688175124
2025-03-19 11:14:36.952884,Eggs,49,94,1.19,0,2.2451063069783896
2025-03-19 11:14:36.952884,Coffee,50,103,1.19,0,3.588926774911401
2025-03-19 11:14:36.952884,Bananas,87,181,1.19,0,3.616376939549657
2025-03-19 11:14:36.952884,Yogurt,57,122,1.19,0,2.880045430739128
2025-03-19 11:14:36.952884,Cereal,50,114,1.19,0,3.522586375600854
2025-03-20 11:14:36.952884,Milk,114,304,1.19,0,2.0375119206750716
2025-03-20 11:14:36.952884,Bread,110,222,1.19,0,1.9315227822556864
2025-03-20 11:14:36.952884,Eggs,75,112,1.19,0,2.6272591327328705
2025-03-20 11:14:36.952884,Coffee,42,74,1.19,0,3.649163869166188
2025-03-20 11:14:36.952884,Bananas,61,115,1.19,0,2.066074012719125
2025-03-20 11:14:36.952884,Yogurt,52,94,1.19,0,2.1796518168147894
2025-03-20 11:14:36.952884,Cereal,20,35,1.19,0,3.2961504458079167
2025-03-21 11:14:36.952884,Milk,127,326,1.19,0,3.339838479843614
2025-03-21 11:14:36.952884,Bread,119,203,1.19,0,3.915445062086342
2025-03-21 11:14:36.952884,Eggs,63,112,1.19,0,1.8141528639489568
2025-03-21 11:14:36.952884,Coffee,41,70,1.19,0,3.3704044975717404
2025-03-21 11:14:36.952884,Bananas,108,282,1.19,0,3.011531783763054
2025-03-21 11:14:36.952884,Yogurt,52,131,1.19,0,1.5458893109478544
2025-03-21 11:14:36.952884,Cereal,52,78,1.19,0,1.5824423592064836
2025-03-22 11:14:36.952884,Milk,134,372,1.19,0,3.2100621542301795
2025-03-22 11:14:36.952884,Bread,154,414,1.19,0,2.266985707775253
2025-03-22 11:14:36.952884,Eggs,68,105,1.19,0,3.831947811719336
2025-03-22 11:14:36.952884,Coffee,37,82,1.19,0,3.4211694891603344
2025-03-22 11:14:36.952884,Bananas,105,192,1.19,0,2.1737251253334087
2025-03-22 11:14:36.952884,Yogurt,65,187,1.19,0,1.8672414221944482
2025-03-22 11:14:36.952884,Cereal,40,118,1.19,0,3.8686930859890616
2025-03-23 11:14:36.952884,Milk,164,401,1.19,0,3.4022286824031003
2025-03-23 11:14:36.952884,Bread,143,426,1.19,0,1.951059555203426
2025-03-23 11:14:36.952884,Eggs,73,128,1.19,0,2.5534423530346375
2025-03-23 11:14:36.952884,Coffee,49,131,1.19,0,2.6621245092601304
2025-03-23 11:14:36.952884,Bananas,113,237,1.19,0,3.0385018867730995
2025-03-23 11:14:36.952884,Yogurt,62,126,1.19,0,2.4819641158217625
2025-03-23 11:14:36.952884,Cereal,52,120,1.19,0,3.4209998223719493
2025-03-24 11:14:36.952884,Milk,134,218,1.2,0,2.0278950935798177
2025-03-24 11:14:36.952884,Bread,91,171,1.2,0,2.793503224562415
2025-03-24 11:14:36.952884,Eggs,68,103,1.2,0,2.161365715565104
2025-03-24 11:14:36.952884,Coffee,54,155,1.2,0,3.1133640581265194
2025-03-24 11:14:36.952884,Bananas,95,201,1.2,0,3.8258779428326695
2025-03-24 11:14:36.952884,Yogurt,48,81,1.2,0,3.1895290893568324
2025-03-24 11:14:36.952884,Cereal,49,114,1.2,0,3.4741840344818895
2025-03-25 11:14:36.952884,Milk,146,435,1.2,0,2.8339743252760217
2025-03-25 11:14:36.952884,Bread,118,197,1.2,0,3.570683912039971
2025-03-25 11:14:36.952884,Eggs,77,226,1.2,0,3.241988784910853
2025-03-25 11:14:36.952884,Coffee,34,81,1.2,0,2.650965439187601
2025-03-25 11:14:36.952884,Bananas,69,169,1.2,0,3.378182792344365
2025-03-25 11:14:36.952884,Yogurt,43,108,1.2,0,1.9960252529839069
2025-03-25 11:14:36.952884,Cereal,55,121,1.2,0,2.841558199338735
2025-03-26 11:14:36.952884,Milk,131,348,1.2,0,3.153163265662729
2025-03-26 11:14:36.952884,Bread,110,191,1.2,0,3.9887911214758116
2025-03-26 11:14:36.952884,Eggs,66,110,1.2,0,1.5373749277605973
2025-03-26 11:14:36.952884,Coffee,37,95,1.2,0,3.5275384373301732
2025-03-26 11:14:36.952884,Bananas,94,262,1.2,0,3.9789855891604167
2025-03-26 11:14:36.952884,Yogurt,62,103,1.2,0,2.5170232283921234
2025-03-26 11:14:36.952884,Cereal,38,105,1.2,0,2.4191451151477708
2025-03-27 11:14:36.952884,Milk,134,330,1.2,0,3.932235973469237
2025-03-27 11:14:36.952884,Bread,136,215,1.2,0,2.9349037937540743
2025-03-27 11:14:36.952884,Eggs,68,110,1.2,0,2.9013483810419274
2025-03-27 11:14:36.952884,Coffee,45,89,1.2,0,1.8873544633448398
2025-03-27 11:14:36.952884,Bananas,89,258,1.2,0,3.5150412615076725
2025-03-27 11:14:36.952884,Yogurt,63,159,1.2,0,1.5125637584132798
2025-03-27 11:14:36.952884,Cereal,36,103,1.2,0,1.9364599616909006
2025-03-28 11:14:36.952884,Milk,125,241,1.2,0,2.792091919336248
2025-03-28 11:14:36.952884,Bread,85,203,1.2,0,1.7223238068875597
2025-03-28 11:14:36.952884,Eggs,61,96,1.2,0,2.4306132379651784
2025-03-28 11:14:36.952884,Coffee,41,87,1.2,0,2.9143789105614557
2025-03-28 11:14:36.952884,Bananas,111,227,1.2,0,3.8403658385802824
2025-03-28 11:14:36.952884,Yogurt,55,156,1.2,0,3.5097117718381337
2025-03-28 11:14:36.952884,Cereal,42,74,1.2,0,2.2398158724507207
2025-03-29 11:14:36.952884,Milk,160,434,1.2,0,3.2972673615119756
2025-03-29 11:14:36.952884,Bread,142,368,1.2,0,1.7506034256689784
2025-03-29 11:14:36.952884,Eggs,94,258,1.2,0,1.6039898906411738
2025-03-29 11:14:36.952884,Coffee,50,76,1.2,0,2.4325177496964017
2025-03-29 11:14:36.952884,Bananas,114,327,1.2,0,2.4786993258350396
2025-03-29 11:14:36.952884,Yogurt,51,141,1.2,0,1.5006021862946661
2025-03-29 11:14:36.952884,Cereal,55,90,1.2,0,3.016024441859501
2025-03-30 11:14:36.952884,Milk,164,357,1.2,0,3.8461705309145313
2025-03-30 11:14:36.952884,Bread,131,202,1.2,0,2.584838124078434
2025-03-30 11:14:36.952884,Eggs,78,149,1.2,0,3.6747648347258024
2025-03-30 11:14:36.952884,Coffee,52,119,1.2,0,1.7296258430730025
2025-03-30 11:14:36.952884,Bananas,135,292,1.2,0,3.9987629742712913
2025-03-30 11:14:36.952884,Yogurt,56,123,1.2,0,3.1928187214347545
2025-03-30 11:14:36.952884,Cereal,47,132,1.2,0,3.3730429127272457
2025-03-31 11:14:36.952884,Milk,112,223,1.2,0,2.1744901447309104
2025-03-31 11:14:36.952884,Bread,85,192,1.2,0,2.6003711180603313
2025-03-31 11:14:36.952884,Eggs,90,187,1.2,0,2.128269217855392
2025-03-31 11:14:36.952884,Coffee,39,68,1.2,0,2.373685298831564
2025-03-31 11:14:36.952884,Bananas,100,250,1.2,0,2.0850704382671865
2025-03-31 11:14:36.952884,Yogurt,60,142,1.2,0,2.92672415394212
2025-03-31 11:14:36.952884,Cereal,65,145,1.2,0,2.9136409151852707
2025-04-01 11:14:36.952884,Milk,110,283,1.2,0,1.7740704860085994
2025-04-01 11:14:36.952884,Bread,86,137,1.2,0,3.940199215553669
2025-04-01 11:14:36.952884,Eggs,70,205,1.2,0,1.65109136235141
2025-04-01 11:14:36.952884,Coffee,30,66,1.2,0,3.5754431074989683
2025-04-01 11:14:36.952884,Bananas,82,239,1.2,0,3.0856316336288434
2025-04-01 11:14:36.952884,Yogurt,61,120,1.2,0,3.774559102080151
2025-04-01 11:14:36.952884,Cereal,33,92,1.2,0,2.8955793756991524
2025-04-02 11:14:36.952884,Milk,104,161,1.2,0,3.5395521275632382
2025-04-02 11:14:36.952884,Bread,80,174,1.2,0,2.312832321000661
2025-04-02 11:14:36.952884,Eggs,79,133,1.2,0,3.6441399706045683
2025-04-02 11:14:36.952884,Coffee,36,102,1.2,0,3.8667697875847207
2025-04-02 11:14:36.952884,Bananas,68,140,1.2,0,2.332280240578508
2025-04-02 11:14:36.952884,Yogurt,48,84,1.2,0,3.01816667525372
2025-04-02 11:14:36.952884,Cereal,51,78,1.2,0,3.1096698188878156
2025-04-03 11:14:36.952884,Milk,126,333,1.2,0,3.3987164229707676
2025-04-03 11:14:36.952884,Bread,99,286,1.2,0,2.3316414995522288
2025-04-03 11:14:36.952884,Eggs,72,162,1.2,0,1.5351991582072266
2025-04-03 11:14:36.952884,Coffee,36,63,1.2,0,1.5713000620966207
2025-04-03 11:14:36.952884,Bananas,79,226,1.2,0,1.5205578284722288
2025-04-03 11:14:36.952884,Yogurt,47,134,1.2,0,3.7319898489747145
2025-04-03 11:14:36.952884,Cereal,47,116,1.2,0,3.180585374501513
2025-04-04 11:14:36.952884,Milk,103,292,1.2,0,2.228792320377981
2025-04-04 11:14:36.952884,Bread,113,264,1.2,0,1.749327430859706
2025-04-04 11:14:36.952884,Eggs,69,182,1.2,0,3.048378264840747
2025-04-04 11:14:36.952884,Coffee,29,53,1.2,0,1.5023576063187258
2025-04-04 11:14:36.952884,Bananas,83,237,1.2,0,2.524619182795875
2025-04-04 11:14:36.952884,Yogurt,63,144,1.2,0,2.692824418489208
2025-04-04 11:14:36.952884,Cereal,54,123,1.2,0,2.2917928050630403
2025-04-05 11:14:36.952884,Milk,158,298,1.2,0,1.5943682924185834
2025-04-05 11:14:36.952884,Bread,103,177,1.2,0,3.134574909569194
2025-04-05 11:14:36.952884,Eggs,85,214,1.2,0,3.380387230644165
2025-04-05 11:14:36.952884,Coffee,47,136,1.2,0,3.5184273494812235
2025-04-05 11:14:36.952884,Bananas,107,262,1.2,0,2.2593023839779716
2025-04-05 11:14:36.952884,Yogurt,57,90,1.2,0,3.9462361616794768
2025-04-05 11:14:36.952884,Cereal,38,90,1.2,0,2.8923802291604384
2025-04-06 11:14:36.952884,Milk,164,253,1.2,0,3.030778222100992
2025-04-06 11:14:36.952884,Bread,175,450,1.2,0,2.5418726515601326
2025-04-06 11:14:36.952884,Eggs,70,128,1.2,0,1.9035424692189349
2025-04-06 11:14:36.952884,Coffee,45,92,1.2,0,3.6175300884727086
2025-04-06 11:14:36.952884,Bananas,100,238,1.2,0,3.302040791187289
2025-04-06 11:14:36.952884,Yogurt,70,130,1.2,0,1.9203527147368677
2025-04-06 11:14:36.952884,Cereal,49,145,1.2,0,2.3443899678305726
2025-04-07 11:14:36.952884,Milk,133,339,1.2,0,2.056509091353094
2025-04-07 11:14:36.952884,Bread,95,188,1.2,0,1.9190539096014612
2025-04-07 11:14:36.952884,Eggs,49,92,1.2,0,1.5893709861646617
2025-04-07 11:14:36.952884,Coffee,37,60,1.2,0,1.929234982821228
2025-04-07 11:14:36.952884,Bananas,110,181,1.2,0,3.0314820206896913
2025-04-07 11:14:36.952884,Yogurt,54,82,1.2,0,2.12343946998973
2025-04-07 11:14:36.952884,Cereal,41,116,1.2,0,3.296328295305615
2025-04-08 11:14:36.952884,Milk,150,360,1.2,0,3.204582580082147
2025-04-08 11:14:36.952884,Bread,94,281,1.2,0,2.0808388648100453
2025-04-08 11:14:36.952884,Eggs,59,91,1.2,0,1.5361766037571627
2025-04-08 11:14:36.952884,Coffee,50,83,1.2,0,3.1227293513463703
2025-04-08 11:14:36.952884,Bananas,106,164,1.2,0,2.6732574909000175
2025-04-08 11:14:36.952884,Yogurt,68,196,1.2,0,2.4939796732766166
